"STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","SOURCE_CODE"
"CALIFORNIA",2003,"03/29/2003",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",269,"M","T",.3467019223,"K ",269,"","",.3482,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"03/30/2003",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",274,"M","T",.33,"K ",274,"","",.3695,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"04/12/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",194,"M","T",.1247395911,"K ",194,"","",.1212,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"01/04/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",272,"M","T",.34,"K ",272,"","",.3609,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/04/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",214,"M","T",.2,"K ",214,"","",.1664,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",295,"M","T",.4626736828,"K ",295,"","",.469,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",297,"M","T",.4725548995,"K ",297,"","",.4793,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",265,"M","T",.3308319097,"K ",265,"","",.3317,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",265,"M","T",.3308319097,"K ",265,"","",.3317,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",291,"M","T",.4433346734,"K ",291,"","",.4488,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/25/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",277,"M","T",.3799807661,"K ",277,"","",.3827,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",295,"M","T",.41,"K ",295,"","",.469,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"10/21/2003",111,1,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",400,"M","T",1.1990865861,"K ",400,"","",1.2533,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",261,"M","T",.3154634393,"K ",261,"","",.3158,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/18/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",348,"M","T",.7757045351,"K ",348,"","",.7995,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",233,"M","T",.2212131494,"K ",233,"","",.219,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",286,"M","T",.4199436903,"K ",286,"","",.4243,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/11/2003",111,1,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",385,"M","T",1.0639866224,"K ",385,"","",1.1078,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/11/2003",111,1,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",483,"M","T",2.1624869206,"K ",483,"","",2.3036,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/11/2003",111,1,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",532,"M","T",2.9254854164,"K ",532,"","",3.1468,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/11/2003",111,1,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",540,"M","T",3.0652850273,"K ",540,"","",3.3021,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/09/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",415,"M","T",1.3454065049,"K ",415,"","",1.4114,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/02/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",369,"M","T",.9317137183,"K ",369,"","",.9659,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/13/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",324,"M","T",.6203494725,"K ",324,"","",.6348,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"09/11/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",665,"M","T",7.5,"K ",665,"","",6.4672,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"09/11/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",720,"M","T",9.1,"K ",720,"","",8.3584,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"10/12/2003",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",470,"M","T",1.9856136792,"K ",470,"","",2.1093,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"05/25/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",297,"M","T",.4725548995,"K ",297,"","",.4793,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/04/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",249,"M","T",.28,"K ",249,"","",.2713,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",268,"M","T",.3426869326,"K ",268,"","",.344,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",299,"M","T",.4825787,"K ",299,"","",.4898,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/13/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",299,"M","T",.4825787,"K ",299,"","",.4898,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",302,"M","T",.4978841149,"K ",302,"","",.5059,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/23/2003",111,43,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",362,"M","T",.8775431713,"K ",362,"","",.908,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"04/23/2003",37,14,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",272,"M","T",.3589387079,"K ",272,"","",.3609,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/08/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",269,"M","T",.3467019223,"K ",269,"","",.3482,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"04/08/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",281,"M","T",.3974067336,"K ",281,"","",.4009,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"04/08/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",291,"M","T",.4433346734,"K ",291,"","",.4488,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"11/11/2003",111,1,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",534,"M","T",2.9600197383,"K ",534,"","",3.1851,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"10/11/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",344,"M","T",.7481586785,"K ",344,"","",.7702,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/23/2003",37,14,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",271,"M","T",.3548276763,"K ",271,"","",.3566,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"11/15/2003",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",228,"M","T",.2067028308,"K ",228,"","",.2042,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"11/23/2003",111,43,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",410,"M","T",1.2953572306,"K ",410,"","",1.3573,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"05/25/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",279,"M","T",.3886273104,"K ",279,"","",.3917,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/15/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",243,"M","T",.2522836587,"K ",243,"","",.2508,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/07/2003",37,14,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",284,"M","T",.39,"K ",284,"","",.4148,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"08/31/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",248,"M","T",.268876738,"K ",248,"","",.2678,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/16/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",220,"M","T",.19,"K ",220,"","",.1819,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",281,"M","T",.3974067336,"K ",281,"","",.4009,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"11/02/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",369,"M","T",.9317137183,"K ",369,"","",.9659,"M","MALE","RELEASED","CPFV"
"CALIFORNIA",2003,"03/07/2003",37,14,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",260,"M","T",.29,"K ",260,"","",.312,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",259,"M","T",.307964617,"K ",259,"","",.3081,"F","FEMALE","RELEASED","CPFV"
"CALIFORNIA",2003,"07/30/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",239,"M","T",.239521694,"K ",239,"","",.2377,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"06/18/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",280,"M","T",.393000345,"K ",280,"","",.3963,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/30/2003",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",294,"M","T",.4577862052,"K ",294,"","",.4639,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","HIGHLY MIGRATORY","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",293,"M","T",.4529339678,"K ",293,"","",.4588,"","","RELEASED","CPFV"
