"STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","CAUGHT_BY_OBSERVED_ANGLER","SOURCE_CODE"
"CALIFORNIA",2011,"10/29/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",304,"","T",.56,"",304,"","",.5168,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"11/16/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",445,"","T",1.8,"",445,"","",1.7681,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"11/16/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",473,"","T",2.18,"",473,"","",2.1531,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"11/16/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",474,"","T",2.1,"",474,"","",2.1678,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"10/08/2011",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",297,"","T",.52,"",297,"","",.4793,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"12/03/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",418,"","T",1.4,"",418,"","",1.4446,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/03/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",455,"","T",1.8,"",455,"","",1.8996,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/03/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",463,"","T",1.95,"",463,"","",2.0096,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/03/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",502,"","T",2.4,"",502,"","",2.6091,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"11/02/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",315,"","T",.57,"",315,"","",.5796,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"11/02/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",388,"","T",1.2,"",388,"","",1.1359,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/04/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",315,"","T",.53,"",315,"","",.5796,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"01/17/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","MEXICO (AREAB AND P1B IMPORT, CPFV)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",523,"","T",3,"",523,"","",2.9782,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"01/17/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","MEXICO (AREAB AND P1B IMPORT, CPFV)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",575,"","T",4.5,"",575,"","",4.0443,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"01/17/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","MEXICO (AREAB AND P1B IMPORT, CPFV)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",612,"","T",4.75,"",612,"","",4.9462,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"01/23/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",382,"","T",1,"",382,"","",1.0802,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"01/23/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",532,"","T",2.98,"",532,"","",3.1468,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"10/15/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",423,"","T",1.8,"",423,"","",1.5012,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"10/15/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",420,"","T",1.7,"",420,"","",1.4671,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/04/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",303,"","T",.54,"",303,"","",.5113,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",326,"","T",.6,"",326,"","",.6475,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",322,"","T",.63,"",322,"","",.6222,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",420,"","T",1.5,"",420,"","",1.4671,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"01/17/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","MEXICO (AREAB AND P1B IMPORT, CPFV)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",425,"","T",1.42,"",425,"","",1.5242,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"01/17/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","MEXICO (AREAB AND P1B IMPORT, CPFV)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",456,"","T",2,"",456,"","",1.9132,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"01/17/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","MEXICO (AREAB AND P1B IMPORT, CPFV)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",465,"","T",2.38,"",465,"","",2.0378,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"01/17/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","MEXICO (AREAB AND P1B IMPORT, CPFV)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",473,"","T",2.12,"",473,"","",2.1531,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"10/16/2011",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",312,"","T",.53,"",312,"","",.562,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"11/13/2011",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",308,"","T",.49,"",308,"","",.539,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",455,"","T",1.9,"",455,"","",1.8996,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",333,"","T",.7,"",333,"","",.6935,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",490,"","T",3,"",490,"","",2.4131,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",564,"","T",4.25,"",564,"","",3.7998,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",343,"","T",.75,"",343,"","",.763,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"08/14/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",425,"","T",1.6,"",425,"","",1.5242,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",321,"","T",.6,"",321,"","",.616,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",324,"","T",.68,"",324,"","",.6348,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",350,"","T",.88,"",350,"","",.8144,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"09/11/2011",73,104,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",539,"","T",4,"",539,"","",3.2824,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"09/17/2011",73,205,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",439,"","T",2.7,"",439,"","",1.6923,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"10/16/2011",73,20,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",354,"","T",.84,"",354,"","",.8448,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"08/18/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",307,"","T",.48,"",307,"","",.5334,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/07/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",514,"","T",3.5,"",514,"","",2.8159,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"08/18/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",364,"","T",.93,"",364,"","",.9243,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"08/18/2011",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",376,"","T",.94,"",376,"","",1.0264,"T","TRANSITIONAL","RETAINED","","BIO"
"CALIFORNIA",2011,"12/11/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",475,"","T",2.2,"",475,"","",2.1826,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/11/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",335,"","T",.73,"",335,"","",.707,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"12/17/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",495,"","T",2.4,"",495,"","",2.4935,"M","MALE","RETAINED","","BIO"
"CALIFORNIA",2011,"09/24/2011",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",282,"","T",.39,"",282,"","",.4055,"T","TRANSITIONAL","RETAINED","","BIO"
"CALIFORNIA",2011,"08/30/2011",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",320,"","T",.63,"",320,"","",.6098,"F","FEMALE","RETAINED","","BIO"
"CALIFORNIA",2011,"12/17/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",420,"","T",1.52,"",420,"","",1.4671,"","","RETAINED","","BIO"
"CALIFORNIA",2011,"12/17/2011",73,204,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","NOT KNOWN","OCEAN <= 3 MILES (AREAB AND P1B IMPORT)","","PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","WRASSES","CALIFORNIA SHEEPHEAD","SEMICOSSYPHUS PULCHER",392,"","T",1.1,"",392,"","",1.1742,"","","RETAINED","","BIO"
