"STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","SOURCE_CODE"
"CALIFORNIA",2003,"05/23/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",293,"M","T",.3323290071,"K ",293,"","",.3379,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/20/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",284,"M","T",.3019703685,"K ",284,"","",.3065,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/20/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",261,"M","T",.2329929214,"K ",261,"","",.2355,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"08/16/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",268,"M","T",.2527182818,"K ",268,"","",.2558,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"08/16/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",279,"M","T",.2859417592,"K ",279,"","",.29,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/21/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",346,"M","T",.5537183858,"K ",346,"","",.5676,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/21/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",342,"M","T",.5342968607,"K ",342,"","",.5474,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/21/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",323,"M","T",.4482912278,"K ",323,"","",.458,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/21/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",302,"M","T",.3646811957,"K ",302,"","",.3713,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/21/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",321,"M","T",.4398224845,"K ",321,"","",.4492,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/21/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",391,"M","T",.8060052499,"K ",391,"","",.8312,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/21/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",321,"M","T",.4398224845,"K ",321,"","",.4492,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/12/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",295,"M","T",.3393437919,"K ",295,"","",.3451,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/27/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",299,"M","T",.3536715792,"K ",299,"","",.3599,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/27/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",290,"M","T",.3219911921,"K ",290,"","",.3272,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/27/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",195,"M","T",.0951899999,"K ",195,"","",.0948,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/31/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",282,"M","T",.2954881433,"K ",282,"","",.2998,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/31/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",295,"M","T",.3393437919,"K ",295,"","",.3451,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/31/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",290,"M","T",.3219911921,"K ",290,"","",.3272,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/31/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",302,"M","T",.3646811957,"K ",302,"","",.3713,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/31/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",296,"M","T",.3428883265,"K ",296,"","",.3488,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/16/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",297,"M","T",.36,"K ",297,"","",.3525,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/16/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",289,"M","T",.31,"K ",289,"","",.3237,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/16/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",269,"M","T",.29,"K ",269,"","",.2588,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/25/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",370,"M","T",.67,"K ",370,"","",.6997,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/25/2003",37,202,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",395,"M","T",.79,"K ",395,"","",.858,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",297,"M","T",.3464577426,"K ",297,"","",.3525,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/04/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",257,"M","T",.23,"K ",257,"","",.2244,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/06/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",295,"M","T",.34,"K ",295,"","",.3451,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/06/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",288,"M","T",.32,"K ",288,"","",.3202,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/20/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",295,"M","T",.3393437919,"K ",295,"","",.3451,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/20/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",283,"M","T",.2987173992,"K ",283,"","",.3032,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/17/2003",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",262,"M","T",.2357448798,"K ",262,"","",.2383,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/09/2003",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",277,"M","T",.2796944265,"K ",277,"","",.2836,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/23/2003",111,1,"CHANNEL (VENTURA AND SANTA BARBARA COUNTIES)","INSHORE","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",298,"M","T",.34,"K ",298,"","",.3562,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/15/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",262,"M","T",.21,"K ",262,"","",.2383,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/08/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",273,"M","T",.2674771518,"K ",273,"","",.271,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/18/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",270,"M","T",.2585540929,"K ",270,"","",.2618,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",360,"M","T",.6254371867,"K ",360,"","",.6423,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",362,"M","T",.6361678081,"K ",362,"","",.6535,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",505,"M","T",1.7681631371,"K ",505,"","",1.8466,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",302,"M","T",.3646811957,"K ",302,"","",.3713,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/10/2003",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",465,"M","T",1.3723920187,"K ",465,"","",1.4274,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/16/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",275,"M","T",.3,"K ",275,"","",.2772,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/04/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",280,"M","T",.31,"K ",280,"","",.2933,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/20/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",238,"M","T",.1755193755,"K ",238,"","",.1766,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/07/2003",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",306,"M","T",.34,"K ",306,"","",.3869,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/16/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",286,"M","T",.32,"K ",286,"","",.3133,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/04/2003",73,113,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",270,"M","T",.29,"K ",270,"","",.2618,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/09/2003",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",285,"M","T",.33,"K ",285,"","",.3099,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/21/2003",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",290,"M","T",.3219911921,"K ",290,"","",.3272,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/09/2003",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","INSHORE","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",251,"M","T",.2066546297,"K ",251,"","",.2085,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/08/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",264,"M","T",.2413143898,"K ",264,"","",.2441,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"12/23/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",474,"M","T",1.6,"K ",474,"","",1.5154,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/07/2003",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",284,"M","T",.3019703685,"K ",284,"","",.3065,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/30/2003",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",318,"M","T",.43,"K ",318,"","",.4362,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/16/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",290,"M","T",.39,"K ",290,"","",.3272,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"01/16/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",286,"M","T",.32,"K ",286,"","",.3133,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/04/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",265,"M","T",.2441321199,"K ",265,"","",.247,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"07/27/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",295,"M","T",.3393437919,"K ",295,"","",.3451,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/01/2003",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",314,"M","T",.4110319724,"K ",314,"","",.4193,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/02/2003",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",207,"M","T",.11,"K ",207,"","",.1143,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"02/06/2003",73,18,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",300,"M","T",.35,"K ",300,"","",.3637,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"03/20/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",259,"M","T",.2275541518,"K ",259,"","",.2299,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"04/08/2003",59,111,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","ANYTHING/OTHER SPECIES","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",264,"M","T",.2413143898,"K ",264,"","",.2441,"","","RELEASED","CPFV"
"CALIFORNIA",2003,"05/31/2003",,,"NOT KNOWN","NOT KNOWN","NOT KNOWN","","PARTY/CHARTER BOATS","NOT MANAGED","NONE","SEA BASS","BARRED SANDBASS","PARALABRAX NEBULIFER",246,"M","T",.1942731007,"K ",246,"","",.1958,"","","RELEASED","CPFV"
